item_id,order_id,product_id,quantity,discount_percent
10481,4149,135,2,5
10482,4149,57,1,15
10483,4149,121,4,5
10484,4149,111,3,20
10485,4150,165,2,5
10486,4150,82,3,15
10487,4150,141,1,15
10488,4150,165,3,25
10489,4150,88,4,20
10490,4151,82,5,15
10491,4151,167,5,0
10492,4151,98,4,20
10493,4151,168,4,15
10494,4152,194,1,20
10495,4152,100,5,25
10496,4153,91,1,15
10497,4154,95,4,15
10498,4154,54,5,15
10499,4154,186,2,5
10500,4154,50,5,20
10501,4154,69,1,0
10502,4155,170,1,15
10503,4156,147,3,20
10504,4156,2,3,20
10505,4156,95,4,25
10506,4157,108,1,5
10507,4157,81,4,25
10508,4158,47,2,25
10509,4158,141,1,5
10510,4159,87,3,10
10511,4159,124,5,0
10512,4159,124,5,10
10513,4159,104,2,5
10514,4159,171,5,10
10515,4160,30,3,25
10516,4160,105,4,10
10517,4161,117,1,25
10518,4162,39,2,15
10519,4162,94,4,25
10520,4163,28,5,0
10521,4163,65,2,10
10522,4163,67,4,5
10523,4164,190,3,25
10524,4164,24,4,25
10525,4164,167,4,10
10526,4165,148,4,10
10527,4165,136,5,20
10528,4165,92,5,5
10529,4165,145,4,0
10530,4165,68,5,5
10531,4166,194,1,20
10532,4166,36,1,0
10533,4166,140,1,10
10534,4166,133,3,0
10535,4166,109,1,20
10536,4167,113,5,20
10537,4167,110,2,10
10538,4167,169,3,0
10539,4167,105,1,25
10540,4167,135,5,5
10541,4168,80,4,25
10542,4169,152,2,25
10543,4169,37,2,20
10544,4169,127,5,5
10545,4170,198,1,25
10546,4170,183,5,20
10547,4171,22,4,20
10548,4172,45,2,25
10549,4172,157,2,25
10550,4173,194,5,20
10551,4173,153,1,25
10552,4173,132,3,10
10553,4173,58,2,15
10554,4174,128,4,15
10555,4174,9,3,10
10556,4174,170,1,5
10557,4175,120,1,20
10558,4176,20,5,15
10559,4176,37,3,25
10560,4176,122,4,15
10561,4177,175,3,25
10562,4177,152,1,10
10563,4178,52,3,20
10564,4179,167,4,10
10565,4180,113,3,10
10566,4181,84,1,0
10567,4182,28,3,20
10568,4183,143,3,10
10569,4183,93,3,10
10570,4183,86,4,5
10571,4183,55,2,0
10572,4184,117,5,0
10573,4185,71,1,0
10574,4186,133,4,10
10575,4186,49,3,25
10576,4186,121,1,15
10577,4186,20,4,0
10578,4186,38,5,15
10579,4187,198,2,15
10580,4187,36,1,5
10581,4187,147,3,10
10582,4187,88,3,15
10583,4187,148,4,5
10584,4188,111,1,10
10585,4188,37,3,10
10586,4189,134,2,20
10587,4190,66,1,25
10588,4190,116,3,15
10589,4190,42,2,0
10590,4191,143,5,15
10591,4191,18,2,25
10592,4191,106,5,10
10593,4191,71,4,10
10594,4192,198,3,0
10595,4192,120,2,15
10596,4193,35,2,10
10597,4193,35,2,20
10598,4193,38,2,20
10599,4194,157,2,10
10600,4195,105,3,20
10601,4195,65,4,15
10602,4196,184,2,15
10603,4196,181,4,25
10604,4196,129,2,20
10605,4197,121,3,25
10606,4197,40,3,20
10607,4198,72,2,15
10608,4199,63,3,20
10609,4200,164,1,20
10610,4201,17,3,20
10611,4202,1,5,10
10612,4203,151,5,10
10613,4204,126,4,25
10614,4204,99,2,15
10615,4204,58,5,15
10616,4204,34,3,20
10617,4205,139,4,5
10618,4205,82,5,5
10619,4206,47,1,15
10620,4206,148,2,5
10621,4206,127,3,25
10622,4207,164,2,15
10623,4208,22,3,5
10624,4208,44,4,20
10625,4208,191,5,10
10626,4209,56,4,15
10627,4209,132,5,25
10628,4209,40,3,0
10629,4209,157,1,20
10630,4209,69,1,5
10631,4210,42,5,10
10632,4210,191,3,15
10633,4210,6,2,10
10634,4211,162,5,20
10635,4211,156,2,0
10636,4212,151,2,15
10637,4212,178,3,20
10638,4212,155,2,20
10639,4213,194,5,20
10640,4213,42,1,15
10641,4213,65,3,20
10642,4214,68,3,20
10643,4214,165,5,15
10644,4214,124,2,20
10645,4214,33,1,0
10646,4215,36,1,20
10647,4215,101,1,20
10648,4215,120,2,25
10649,4215,8,1,0
10650,4215,4,2,20
10651,4216,48,4,0
10652,4216,138,2,5
10653,4217,177,5,0
10654,4217,149,3,10
10655,4218,98,4,10
10656,4218,6,4,10
10657,4218,8,3,15
10658,4218,19,2,25
10659,4219,33,3,15
10660,4220,28,3,0
10661,4220,20,4,15
10662,4221,53,5,25
10663,4221,195,4,25
10664,4221,79,3,0
10665,4221,102,4,15
10666,4221,21,3,15
10667,4222,196,1,0
10668,4222,117,4,15
10669,4223,187,5,15
10670,4223,150,2,20
10671,4223,21,1,0
10672,4224,157,5,25
10673,4224,180,5,25
10674,4224,140,2,25
10675,4225,161,5,15
10676,4226,187,2,20
10677,4227,87,2,15
10678,4228,56,4,15
10679,4229,77,1,5
10680,4229,12,3,10
10681,4229,1,3,15
10682,4230,65,3,5
10683,4231,68,2,20
10684,4231,59,4,5
10685,4231,150,1,25
10686,4232,184,1,15
10687,4232,32,2,15
10688,4232,178,3,25
10689,4233,149,1,25
10690,4233,15,4,0
10691,4233,135,2,10
10692,4233,89,3,20
10693,4233,112,5,25
10694,4234,67,3,15
10695,4235,29,1,15
10696,4235,167,5,25
10697,4235,169,2,5
10698,4235,196,3,20
10699,4235,86,3,0
10700,4236,14,4,5
10701,4237,85,3,25
10702,4237,183,3,15
10703,4237,2,2,15
10704,4237,174,5,20
10705,4237,48,5,5
10706,4238,29,3,15
10707,4238,98,2,5
10708,4238,133,5,25
10709,4239,134,5,20
10710,4239,48,3,5
10711,4240,143,1,5
10712,4240,26,1,25
10713,4241,195,5,10
10714,4241,110,1,15
10715,4241,90,5,5
10716,4242,107,3,20
10717,4243,151,2,20
10718,4243,162,4,25
10719,4243,131,5,20
10720,4243,82,5,20
10721,4244,168,2,20
10722,4244,31,5,20
10723,4244,151,4,15
10724,4244,117,2,15
10725,4245,29,5,10
10726,4245,7,5,25
10727,4246,22,3,15
10728,4246,64,3,20
10729,4247,15,5,0
10730,4247,94,4,20
10731,4247,20,4,5
10732,4248,61,5,5
10733,4248,165,5,5
10734,4249,157,5,0
10735,4249,19,5,15
10736,4250,44,3,25
10737,4250,54,5,0
10738,4250,179,1,0
10739,4250,183,5,0
10740,4250,183,2,25
10741,4251,136,4,10
10742,4252,12,2,0
10743,4253,100,4,15
10744,4253,167,3,25
10745,4253,88,4,10
10746,4253,26,5,10
10747,4253,181,2,5
10748,4254,135,1,10
10749,4254,158,1,0
10750,4255,104,4,15
10751,4256,62,2,5
10752,4256,94,5,0
10753,4256,112,1,5
10754,4257,39,2,15
10755,4257,182,4,20
10756,4257,161,5,10
10757,4257,91,1,10
10758,4257,66,5,10
10759,4258,43,2,5
10760,4258,65,5,20
10761,4258,172,4,15
10762,4259,159,3,5
10763,4259,37,1,10
10764,4260,176,5,10
10765,4260,145,2,15
10766,4260,121,3,0
10767,4261,60,1,25
10768,4261,152,2,25
10769,4261,125,2,5
10770,4261,145,4,5
10771,4262,145,1,25
10772,4262,77,1,5
10773,4263,171,2,15
10774,4264,130,1,20
10775,4264,31,3,15
10776,4265,192,2,10
10777,4265,85,1,15
10778,4265,167,4,15
10779,4265,161,3,10
10780,4266,12,4,20
10781,4267,30,2,25
10782,4267,119,1,10
10783,4268,121,1,0
10784,4268,200,2,5
10785,4269,114,2,5
10786,4270,82,4,15
10787,4271,43,3,15
10788,4272,143,2,5
10789,4273,189,1,25
10790,4273,98,5,10
10791,4273,73,3,15
10792,4274,84,3,5
10793,4274,14,1,5
10794,4274,51,2,0
10795,4274,94,4,25
10796,4274,53,4,0
10797,4275,179,5,10
10798,4276,11,2,25
10799,4276,9,4,0
10800,4276,46,4,15
10801,4277,128,1,20
10802,4277,23,1,0
10803,4277,110,3,25
10804,4277,100,1,20
10805,4278,37,5,5
10806,4278,29,5,5
10807,4279,114,2,15
10808,4279,91,4,10
10809,4280,194,3,5
10810,4281,157,2,25
10811,4281,192,2,15
10812,4281,111,4,5
10813,4281,53,1,5
10814,4281,45,5,5
10815,4282,1,5,10
10816,4282,139,3,0
10817,4282,175,1,0
10818,4282,104,1,20
10819,4282,190,5,15
10820,4283,166,2,0
10821,4283,112,3,20
10822,4283,71,2,0
10823,4284,37,4,20
10824,4284,19,5,25
10825,4284,57,2,10
10826,4285,45,3,10
10827,4285,138,3,5
10828,4285,27,4,5
10829,4285,110,5,5
10830,4286,21,3,25
10831,4286,177,3,15
10832,4286,125,1,20
10833,4287,35,1,0
10834,4288,47,3,20
10835,4288,79,3,0
10836,4288,114,1,25
10837,4288,91,3,10
10838,4288,195,2,20
10839,4289,97,1,20
10840,4290,152,1,15
10841,4291,180,5,5
10842,4291,18,3,5
10843,4291,62,3,20
10844,4291,153,2,25
10845,4292,166,4,25
10846,4293,36,4,20
10847,4293,154,3,0
10848,4294,148,1,5
10849,4294,48,1,10
10850,4294,134,3,5
10851,4295,196,4,10
10852,4295,136,3,20
10853,4295,13,3,20
10854,4295,46,4,15
10855,4296,164,3,5
10856,4296,51,2,15
10857,4297,149,2,20
10858,4298,2,5,0
10859,4298,77,4,5
10860,4298,7,1,20
10861,4298,12,5,0
10862,4299,36,3,15
10863,4299,59,4,25
10864,4300,137,2,0
10865,4300,12,3,15
10866,4301,118,2,5
10867,4301,132,1,15
10868,4302,99,3,5
10869,4302,92,4,25
10870,4302,121,1,10
10871,4302,192,3,5
10872,4302,76,2,10
10873,4303,63,3,15
10874,4304,87,1,5
10875,4304,194,4,15
10876,4305,21,3,5
10877,4306,192,3,25
10878,4307,81,3,15
10879,4308,187,3,0
10880,4308,76,3,20
10881,4308,159,2,15
10882,4309,22,1,0
10883,4309,169,5,5
10884,4309,124,5,0
10885,4310,136,4,20
10886,4311,175,5,0
10887,4311,68,1,25
10888,4312,195,5,15
10889,4313,94,4,15
10890,4313,52,5,10
10891,4313,111,3,25
10892,4313,134,5,0
10893,4313,187,1,0
10894,4314,171,2,10
10895,4314,187,2,20
10896,4315,9,3,5
10897,4315,48,1,10
10898,4315,183,5,15
10899,4316,51,4,0
10900,4316,75,1,25
10901,4317,183,2,10
10902,4318,90,1,15
10903,4318,22,5,10
10904,4318,146,3,10
10905,4318,34,5,5
10906,4319,192,1,10
10907,4319,59,2,20
10908,4319,153,4,0
10909,4320,27,1,10
10910,4321,45,5,5
10911,4321,48,4,25
10912,4321,83,2,10
10913,4321,145,3,20
10914,4321,172,4,10
10915,4322,107,4,10
10916,4323,184,3,25
10917,4324,56,4,5
10918,4325,41,2,10
10919,4326,181,1,5
10920,4326,37,3,15
10921,4327,116,4,20
10922,4328,183,1,15
10923,4329,162,2,25
10924,4329,33,2,15
10925,4329,95,4,0
10926,4329,21,3,0
10927,4329,132,4,5
10928,4330,76,4,15
10929,4330,120,5,10
10930,4331,39,4,10
10931,4331,149,4,20
10932,4331,133,3,5
10933,4332,98,2,0
10934,4333,18,4,0
10935,4334,173,1,0
10936,4334,66,2,5
10937,4334,15,5,0
10938,4334,143,2,25
10939,4334,196,4,5
10940,4335,197,4,0
10941,4335,191,2,25
10942,4335,78,4,5
10943,4336,32,4,20
10944,4336,158,1,5
10945,4336,64,4,15
10946,4336,63,5,15
10947,4336,57,4,20
10948,4337,149,4,20
10949,4337,32,4,20
10950,4337,116,1,0
10951,4337,27,4,25
10952,4338,69,3,5
10953,4338,138,5,5
10954,4338,34,2,0
10955,4338,160,4,10
10956,4338,1,2,20
10957,4339,38,2,0
10958,4340,104,3,5
10959,4340,8,2,10
10960,4340,178,5,0
10961,4341,20,5,0
10962,4341,132,1,0
10963,4341,41,1,25
10964,4341,13,3,0
10965,4342,47,3,5
10966,4343,143,1,5
10967,4343,175,1,10
10968,4344,74,4,25
10969,4344,146,4,20
10970,4344,91,3,20
10971,4345,64,4,25
10972,4346,169,4,10
10973,4347,67,3,10
10974,4347,200,2,0
10975,4347,136,1,20
10976,4348,183,3,20
10977,4349,87,3,10
10978,4349,134,4,5
10979,4349,77,5,15
10980,4350,17,5,5
10981,4351,47,5,10
10982,4351,9,4,25
10983,4352,7,5,25
10984,4353,28,1,20
10985,4354,150,5,10
10986,4355,84,2,25
10987,4356,123,4,0
10988,4356,155,5,25
10989,4357,138,1,5
10990,4357,68,2,15
10991,4357,69,2,10
10992,4357,21,5,10
10993,4358,33,3,5
10994,4358,84,1,10
10995,4358,132,1,10
10996,4358,140,3,5
10997,4359,154,4,20
10998,4359,51,1,20
10999,4360,94,5,5
11000,4361,72,5,25
11001,4361,62,3,15
11002,4361,58,4,5
11003,4361,82,4,15
11004,4361,51,1,15
11005,4362,60,5,10
11006,4363,93,4,0
11007,4363,172,5,0
11008,4363,139,1,15
11009,4364,61,3,5
11010,4365,183,3,20
11011,4365,122,5,15
11012,4366,113,2,15
11013,4367,46,3,25
11014,4367,197,4,15
11015,4367,40,2,20
11016,4368,128,5,5
11017,4369,72,5,20
11018,4370,24,5,5
11019,4370,77,3,10
11020,4370,59,4,5
11021,4370,72,2,0
11022,4370,15,5,5
11023,4371,176,5,20
11024,4372,106,5,10
11025,4372,40,5,0
11026,4373,128,1,15
11027,4373,187,4,0
11028,4373,134,5,0
11029,4374,88,5,10
11030,4375,140,2,5
11031,4375,118,5,25
11032,4375,53,3,15
11033,4375,37,3,10
11034,4375,152,1,15
11035,4376,85,3,5
11036,4376,68,5,25
11037,4376,105,4,0
11038,4376,157,4,5
11039,4376,130,5,5
11040,4377,162,5,0
11041,4378,172,1,5
11042,4378,131,1,0
11043,4379,5,1,20
11044,4379,9,1,5
11045,4380,173,5,25
11046,4381,166,1,10
11047,4381,165,2,0
11048,4382,107,2,10
11049,4382,127,2,25
11050,4382,70,2,10
11051,4382,69,1,10
11052,4383,181,5,20
11053,4383,8,2,0
11054,4383,116,4,5
11055,4383,16,4,10
11056,4384,77,4,5
11057,4384,168,2,15
11058,4385,112,3,5
11059,4385,147,1,0
11060,4386,121,2,5
11061,4386,144,2,25
11062,4387,115,3,0
11063,4387,149,5,25
11064,4387,181,2,25
11065,4388,168,5,15
11066,4389,3,3,20
11067,4389,84,5,10
11068,4390,156,2,20
11069,4390,145,4,20
11070,4390,123,2,15
11071,4390,27,5,15
11072,4390,149,4,25
11073,4391,19,4,20
11074,4391,115,4,10
11075,4392,68,1,0
11076,4392,133,3,25
11077,4392,128,4,5
11078,4392,152,4,25
11079,4393,67,5,10
11080,4394,160,4,25
11081,4394,157,1,15
11082,4395,185,1,15
11083,4395,21,1,5
11084,4395,180,4,15
11085,4396,166,2,0
11086,4396,152,1,0
11087,4396,196,3,15
11088,4396,58,1,10
11089,4396,92,2,5
11090,4397,22,5,0
11091,4398,52,3,25
11092,4398,54,4,10
11093,4398,124,3,15
11094,4399,126,4,15
11095,4399,82,3,5
11096,4399,16,5,20
11097,4399,103,4,15
11098,4400,73,3,0
11099,4401,113,1,15
11100,4402,51,1,20
11101,4403,17,3,10
11102,4403,185,2,0
11103,4403,7,2,25
11104,4404,1,5,25
11105,4404,10,1,15
11106,4405,122,3,10
11107,4405,54,4,25
11108,4405,23,5,5
11109,4406,84,2,20
11110,4407,83,5,5
11111,4407,76,1,15
11112,4407,134,3,20
11113,4407,144,5,25
11114,4408,54,5,25
11115,4408,23,2,10
11116,4408,199,2,10
11117,4408,103,2,25
11118,4408,70,4,0
11119,4409,48,1,25
11120,4409,124,4,0
11121,4409,33,3,5
11122,4409,140,2,25
11123,4409,110,5,15
11124,4410,199,4,20
11125,4410,26,1,20
11126,4411,155,2,25
11127,4411,34,1,20
11128,4412,155,4,20
11129,4412,94,5,25
11130,4412,42,3,0
11131,4412,121,3,20
11132,4413,27,3,10
11133,4414,94,5,5
11134,4414,92,2,25
11135,4414,77,4,0
11136,4414,86,5,25
11137,4415,170,1,0
11138,4416,152,3,5
11139,4417,57,4,0
11140,4417,61,4,15
11141,4417,81,2,10
11142,4417,47,3,10
11143,4418,158,1,5
11144,4418,92,2,25
11145,4418,98,5,10
11146,4418,141,4,25
11147,4419,69,2,5
11148,4419,30,1,10
11149,4420,96,5,5
11150,4421,148,2,25
11151,4421,176,1,25
11152,4421,127,4,0
11153,4421,136,2,20
11154,4422,94,3,0
11155,4422,111,2,10
11156,4423,25,4,0
11157,4424,160,5,10
11158,4424,192,1,25
11159,4425,65,3,25
11160,4425,65,5,5
11161,4426,14,2,20
11162,4426,112,1,25
11163,4426,109,3,25
11164,4426,96,1,5
11165,4426,138,1,5
11166,4427,18,5,10
11167,4427,15,4,15
11168,4427,104,4,5
11169,4428,180,5,0
11170,4429,75,5,0
11171,4429,115,5,5
11172,4429,79,2,5
11173,4430,103,1,15
11174,4430,1,4,25
11175,4430,52,1,5
11176,4430,93,5,5
11177,4430,100,4,20
11178,4431,39,3,0
11179,4432,99,2,25
11180,4433,133,2,10
11181,4433,186,4,15
11182,4433,17,1,15
11183,4434,74,5,10
11184,4434,59,5,15
11185,4434,104,4,20
11186,4435,134,5,15
11187,4435,162,4,10
11188,4436,73,2,5
11189,4436,23,2,10
11190,4437,71,4,25
11191,4437,96,4,0
11192,4438,142,1,0
11193,4438,117,5,5
11194,4438,175,4,15
11195,4438,44,2,10
11196,4438,32,3,25
11197,4439,19,5,20
11198,4439,184,1,25
11199,4439,14,2,10
11200,4439,5,4,20
11201,4440,83,2,15
11202,4441,55,2,10
11203,4441,2,2,0
11204,4441,111,4,25
11205,4442,189,2,5
11206,4442,172,5,5
11207,4442,117,5,0
11208,4442,66,4,20
11209,4442,100,4,15
11210,4443,121,1,10
11211,4443,146,5,5
11212,4443,142,4,10
11213,4443,142,5,15
11214,4444,134,5,25
11215,4445,165,4,25
11216,4445,194,2,20
11217,4446,17,2,20
11218,4446,69,4,10
11219,4447,126,4,25
11220,4447,9,2,10
11221,4447,152,1,5
11222,4447,79,4,20
11223,4448,6,2,10
11224,4448,154,4,20
11225,4449,23,4,15
11226,4449,78,1,0
11227,4449,125,3,20
11228,4449,151,1,20
11229,4449,180,1,0
11230,4450,182,2,0
11231,4450,175,2,20
11232,4450,124,5,5
11233,4450,51,2,25
11234,4451,16,4,25
11235,4451,169,4,25
11236,4451,23,3,15
11237,4451,196,4,25
11238,4452,16,2,0
11239,4452,34,5,15
11240,4452,197,5,0
11241,4453,176,2,25
11242,4454,37,1,10
11243,4454,127,3,5
11244,4455,89,2,25
11245,4455,132,3,5
11246,4455,184,5,15
11247,4456,50,2,5
11248,4456,43,1,15
11249,4456,15,3,0
11250,4456,114,3,15
11251,4457,188,5,0
11252,4457,69,4,20
11253,4457,165,5,10
11254,4458,17,2,15
11255,4458,69,2,20
11256,4459,134,4,20
11257,4459,116,1,10
11258,4459,190,2,5
11259,4459,108,5,15
11260,4459,107,4,20
11261,4460,16,1,15
11262,4461,133,4,25
11263,4461,28,5,0
11264,4461,181,3,15
11265,4461,98,2,5
11266,4461,44,1,10
11267,4462,196,4,25
11268,4462,21,1,25
11269,4463,148,3,5
11270,4463,105,4,10
11271,4464,49,2,0
11272,4464,101,4,15
11273,4465,198,2,20
11274,4465,188,3,10
11275,4466,66,4,25
11276,4466,86,3,15
11277,4467,133,2,10
11278,4468,67,2,15
11279,4468,172,4,0
11280,4468,144,3,25
11281,4469,81,1,15
11282,4469,137,4,15
11283,4469,11,1,0
11284,4469,143,3,20
11285,4469,72,3,15
11286,4470,76,5,25
11287,4470,10,2,10
11288,4470,104,4,25
11289,4471,109,1,0
11290,4471,89,4,10
11291,4471,15,3,20
11292,4472,127,2,10
11293,4473,46,2,25
11294,4473,47,3,5
11295,4474,138,4,0
11296,4474,172,5,0
11297,4474,114,2,0
11298,4474,65,2,0
11299,4474,159,1,25
11300,4475,45,1,15
11301,4476,131,1,20
11302,4477,56,4,20
11303,4477,31,2,10
11304,4478,133,5,25
11305,4479,118,1,25
11306,4479,63,4,5
11307,4479,144,5,25
11308,4479,126,2,10
11309,4480,161,1,25
11310,4480,9,2,10
11311,4480,62,2,10
11312,4480,2,3,0
11313,4480,177,3,20
11314,4481,23,1,5
11315,4482,137,1,25
11316,4482,139,1,25
11317,4482,143,1,5
11318,4482,122,5,15
11319,4483,175,2,10
11320,4483,161,1,15
11321,4483,66,2,5
11322,4484,171,4,10
11323,4484,65,5,20
11324,4484,88,1,0
11325,4485,28,1,5
11326,4485,17,1,5
11327,4485,172,2,10
11328,4486,11,4,20
11329,4486,17,3,5
11330,4487,110,4,5
11331,4487,45,4,10
11332,4487,146,2,10
11333,4488,132,4,10
11334,4488,94,2,10
11335,4489,170,3,20
11336,4489,127,5,15
11337,4489,162,5,20
11338,4489,112,2,5
11339,4489,61,5,15
11340,4490,110,3,5
11341,4490,147,4,25
11342,4491,67,2,5
11343,4492,72,3,0
11344,4492,185,4,10
11345,4492,54,5,25
11346,4493,109,4,15
11347,4494,93,2,15
11348,4494,36,1,0
11349,4494,37,4,5
11350,4494,192,3,20
11351,4495,189,1,0
11352,4495,113,5,0
11353,4495,39,3,15
11354,4495,95,4,15
11355,4496,161,1,25
11356,4496,121,4,0
11357,4497,48,1,10
11358,4497,124,3,10
11359,4498,81,1,0
11360,4498,167,3,25
11361,4499,142,2,5
11362,4500,71,4,20
11363,4501,145,2,0
11364,4501,137,3,10
11365,4501,171,4,10
11366,4502,73,2,0
11367,4502,115,1,15
11368,4502,127,5,5
11369,4502,99,4,15
11370,4503,5,4,20
11371,4504,110,5,25
11372,4504,192,4,20
11373,4505,158,2,20
11374,4505,98,2,25
11375,4505,14,5,5
11376,4506,83,2,25
11377,4506,159,1,0
11378,4506,90,3,5
11379,4507,17,4,25
11380,4507,114,1,10
11381,4507,13,3,20
11382,4508,37,2,5
11383,4508,65,1,25
11384,4509,112,4,25
11385,4509,108,1,15
11386,4509,65,1,15
11387,4509,68,4,5
11388,4509,120,5,20
11389,4510,194,4,15
11390,4510,52,5,0
11391,4511,2,2,5
11392,4511,27,2,15
11393,4512,95,5,25
11394,4512,118,5,0
11395,4512,119,4,15
11396,4512,114,4,25
11397,4513,91,5,5
11398,4514,29,2,25
11399,4514,175,1,5
11400,4514,151,4,20
11401,4515,93,3,5
11402,4515,148,4,10
11403,4515,135,5,25
11404,4516,56,5,20
11405,4516,130,4,0
11406,4516,181,1,5
11407,4517,151,3,10
11408,4518,70,2,10
11409,4518,15,3,10
11410,4518,169,1,15
11411,4518,169,2,10
11412,4518,93,5,0
11413,4519,132,1,15
11414,4520,180,5,15
11415,4521,153,4,15
11416,4521,173,2,20
11417,4522,137,4,5
11418,4522,111,1,10
11419,4522,27,1,0
11420,4522,173,2,10
11421,4523,55,3,20
11422,4524,61,5,20
11423,4525,84,2,10
11424,4525,129,1,0
11425,4525,7,5,15
11426,4525,50,1,20
11427,4526,11,1,20
11428,4526,137,4,5
11429,4527,51,1,15
11430,4527,100,3,20
11431,4528,58,4,5
11432,4528,82,1,0
11433,4528,9,2,20
11434,4529,11,1,15
11435,4529,25,5,10
11436,4529,129,4,5
11437,4529,2,1,20
11438,4529,47,3,25
11439,4530,72,1,20
11440,4531,159,2,5
11441,4531,72,5,5
11442,4531,39,2,10
11443,4531,119,1,10
11444,4532,168,3,25
11445,4533,31,3,0
11446,4534,87,2,20
11447,4535,93,3,20
11448,4535,196,5,10
11449,4535,158,5,15
11450,4536,187,1,0
11451,4536,160,4,25
11452,4536,156,1,5
11453,4536,31,2,20
11454,4536,109,5,15
11455,4537,18,1,25
11456,4537,179,5,5
11457,4537,145,3,25
11458,4538,160,4,10
11459,4538,38,4,25
11460,4538,26,2,20
11461,4539,173,1,10
11462,4539,41,3,0
11463,4539,134,2,15
11464,4539,73,4,0
11465,4539,157,5,0
11466,4540,109,3,10
11467,4540,60,2,25
11468,4540,122,2,0
11469,4540,156,1,0
11470,4541,152,1,15
11471,4542,45,5,20
11472,4543,186,1,25
11473,4544,58,5,0
11474,4545,67,1,0
11475,4546,166,3,0
11476,4546,100,2,5
11477,4546,29,3,15
11478,4546,101,4,5
11479,4546,6,1,25
11480,4547,157,1,15
11481,4547,75,4,0
11482,4548,158,1,10
11483,4548,144,3,5
11484,4548,10,5,20
11485,4548,108,4,10
11486,4549,101,2,0
11487,4549,189,5,10
11488,4549,88,2,25
11489,4549,177,2,25
11490,4549,110,2,0
11491,4550,156,1,5
11492,4551,105,1,25
11493,4552,100,3,10
11494,4553,58,5,10
11495,4553,65,1,25
11496,4554,34,4,5
11497,4554,42,4,5
11498,4554,60,4,25
11499,4555,197,4,5
11500,4555,69,3,20
11501,4555,100,2,15
11502,4555,53,3,25
11503,4555,182,2,10
11504,4556,33,2,15
11505,4556,180,4,10
11506,4556,135,1,15
11507,4557,109,4,15
11508,4557,197,1,20
11509,4557,193,4,10
11510,4557,79,3,25
11511,4557,188,5,5
11512,4558,164,3,10
11513,4558,73,5,10
11514,4559,189,1,15
11515,4559,111,3,5
11516,4559,77,5,5
11517,4559,47,4,5
11518,4560,142,3,20
11519,4560,140,4,15
11520,4561,20,1,0
11521,4561,169,3,20
11522,4561,65,5,5
11523,4562,122,1,15
11524,4562,153,1,20
11525,4563,118,1,5
11526,4564,23,5,15
11527,4564,40,5,10
11528,4565,132,1,5
11529,4565,1,5,5
11530,4565,13,4,10
11531,4566,100,1,5
11532,4566,135,5,25
11533,4567,162,2,15
11534,4567,133,3,15
11535,4568,137,4,0
11536,4568,186,1,10
11537,4569,194,5,0
11538,4569,66,2,20
11539,4569,56,5,20
11540,4569,141,1,25
11541,4569,131,4,20
11542,4570,107,4,10
11543,4570,2,3,10
11544,4571,108,3,25
11545,4571,177,2,25
11546,4571,14,4,15
11547,4571,47,1,15
11548,4572,170,5,0
11549,4572,196,2,20
11550,4572,41,4,25
11551,4573,58,5,20
11552,4574,12,5,20
11553,4574,196,5,25
11554,4575,131,5,10
11555,4575,58,4,15
11556,4575,80,4,25
11557,4576,100,5,5
11558,4577,7,3,25
11559,4578,87,1,0
11560,4578,183,3,20
11561,4578,183,2,15
11562,4578,141,3,20
11563,4579,132,4,0
11564,4579,16,3,10
11565,4579,36,3,0
11566,4580,136,5,15
11567,4580,167,5,20
11568,4581,13,3,10
11569,4581,5,4,15
11570,4582,131,5,10
11571,4582,59,5,20
11572,4582,95,1,25
11573,4582,193,5,0
11574,4582,137,1,10
11575,4583,157,5,25
11576,4583,55,3,0
11577,4584,198,2,15
11578,4584,197,3,5
11579,4585,136,4,20
11580,4585,10,3,20
11581,4585,115,2,0
11582,4586,191,4,25
11583,4587,114,4,20
11584,4587,29,1,20
11585,4587,191,5,0
11586,4588,63,1,10
11587,4588,113,3,10
11588,4589,26,1,0
11589,4589,52,1,15
11590,4590,150,5,15
11591,4590,40,1,25
11592,4591,186,2,20
11593,4591,46,2,20
11594,4591,31,4,10
11595,4591,22,3,5
11596,4592,162,3,5
11597,4592,38,5,10
11598,4592,41,5,5
11599,4593,134,3,0
11600,4593,109,3,10
11601,4593,53,2,20
11602,4594,79,3,5
11603,4595,77,4,25
11604,4595,156,5,25
11605,4595,195,3,0
11606,4595,155,4,5
11607,4596,86,4,0
11608,4597,138,5,5
11609,4597,133,3,5
11610,4597,61,2,5
11611,4598,196,1,20
11612,4598,90,1,5
11613,4598,26,3,10
11614,4599,163,5,15
11615,4599,139,5,15
11616,4600,11,5,15
11617,4601,80,4,15
11618,4602,68,1,20
11619,4602,3,4,0
11620,4602,69,2,10
11621,4603,197,4,25
11622,4604,162,2,0
11623,4604,7,5,5
11624,4604,61,2,25
11625,4604,19,1,0
11626,4605,86,1,20
11627,4605,48,3,25
11628,4605,166,5,15
11629,4605,166,1,25
11630,4605,26,3,0
11631,4606,105,2,10
11632,4607,86,3,15
11633,4607,129,5,10
11634,4607,23,3,10
11635,4607,197,4,10
11636,4608,123,2,10
11637,4608,89,5,15
11638,4609,136,3,15
11639,4609,99,4,0
11640,4609,99,2,10
11641,4609,69,4,15
11642,4610,145,5,15
11643,4610,61,2,0
11644,4611,197,1,20
